caffeine,theanine,tannins,catechins,color,label
3.869870580230809,7.388759867571455,19.998873805754084,12.846800183697756,9.013375812715863,Шу пуэр
3.9361986894340877,8.439049018890504,14.760046598097226,91.8876111750891,6.079672739267565,Да Хун Пао
2.8953824783254687,12.11978246854657,9.680703385155965,113.97011129806192,1.9280374477097808,Тегуань инь
3.5070065948343667,7.941982270253529,20.593831741472226,17.922814730137215,5.936220133687604,Шу пуэр
2.8612944622006298,10.7446371180595,8.694167710670577,123.66156583467529,3.45502372034752,Тегуань инь
3.0544833562617693,7.313488212810675,20.967964587903055,47.96040907037099,10.0,Шу пуэр
3.27950717538637,10.032052446311301,15.777966360809296,73.37926531451075,5.239135254951823,Да Хун Пао
4.005118887121551,9.870822333349619,19.48084270825618,124.24004151150277,4.049740665444599,Шэн пуэр
3.7575791987523863,9.050988141149293,16.03395409647571,87.37178884909386,5.218209770266672,Да Хун Пао
4.427333028280857,15.029896999545963,15.326979595249854,151.95415535042324,2.5705017616365318,Шэн пуэр
3.0233307307463826,7.8518056555419165,23.117632495598173,40.80628844485753,10.0,Шу пуэр
3.4047684335486954,6.262688929460594,19.086380038522673,34.32941062402785,7.467135121647293,Шу пуэр
3.6529694745429606,5.111877587311179,20.490742017990666,37.34711209640806,8.596837323069952,Шу пуэр
3.735860941445013,8.560208060676848,14.803856566157625,77.33783769359619,5.687731805393347,Да Хун Пао
2.9536482962250297,13.990788065833136,9.298095235564045,133.86536635781152,1.8046410257018972,Тегуань инь
4.212786756923612,10.968323727339852,17.639861691943178,144.51071812726593,4.011911016248631,Шэн пуэр
3.3680036886410876,5.031030834849156,19.933410520966124,38.1729216392,8.016898072341725,Шу пуэр
4.180486298184357,11.30771963393751,17.657702409738658,141.36940658263183,5.205673145191955,Шэн пуэр
3.1442239976717725,14.079561664992053,10.47089673661986,147.5608001323128,3.6532448832812268,Тегуань инь
3.1758666994077833,12.790187685728938,8.468929445140574,112.44063387884084,4.1322345721792475,Тегуань инь
4.45627195817305,6.298047563025198,21.090129331542247,126.52973369878694,3.547381060346056,Шэн пуэр
3.8344801734743035,11.53783119109505,11.366149852734107,100.43687366000319,6.769147501966808,Да Хун Пао
3.668681861574348,8.03884167693526,20.46256404548673,14.282711567558177,9.621601313120971,Шу пуэр
4.559918934103251,11.719144560881242,18.154171488354994,120.7527829609451,4.256783781513857,Шэн пуэр
3.7323484111596112,2.2070537748065613,23.419887908024144,38.5870813697375,9.331995493456935,Шу пуэр
4.16222750849336,9.546240421470005,11.75014128979569,86.3918592022914,4.709253463084382,Да Хун Пао
4.23411760880933,7.807959325215733,13.204444172119583,88.75679817939422,5.726008235102997,Да Хун Пао
3.916711277130129,7.4600523847645634,13.097649285521172,126.32768292290424,6.926855913576541,Да Хун Пао
3.951337451159919,10.381635706113743,19.42422740226245,148.27592403565671,3.09591083385092,Шэн пуэр
2.953008630702573,11.875551717492948,8.95456260766064,140.45143068128547,2.5882505823153505,Тегуань инь
4.0046111620919564,9.156327798154045,19.62281869490135,151.9286451811064,3.9486571416550307,Шэн пуэр
4.124705578937521,9.837894193499304,12.318101722659083,68.50526975576442,4.459645624151589,Да Хун Пао
4.136784306276971,13.548645694239083,19.232936830102844,146.5650995028966,3.414186393164117,Шэн пуэр
4.013397742829494,12.07925213562268,17.717968168024875,139.94466461527412,4.419497272309715,Шэн пуэр
4.1811579830568135,9.516608301324792,20.226088419541572,93.9045459376805,5.880876307007849,Шэн пуэр
2.859179297939183,10.791947500686154,7.6467705611413965,115.1060699246544,1.6018903402011493,Тегуань инь
3.239541970807766,5.031939576557149,18.273628675311446,12.062728710628075,7.9816844676387415,Шу пуэр
3.1286269315384843,13.670934584823272,9.129185054112074,124.6443012286375,2.989361323381807,Тегуань инь
4.423300076624903,9.79692557006084,20.516328434456348,144.87277487766568,5.1267648082610355,Шэн пуэр
3.7475095889857464,9.692583379568987,16.183167238754944,68.8922626924832,6.471250457845894,Да Хун Пао
3.577292126276348,8.454930584878841,16.295676289197598,19.31276122977118,10.0,Шу пуэр
3.498075565287781,11.51322291441609,16.849160486762365,153.21385194798796,2.897862970736476,Шэн пуэр
3.226566913058813,3.092908396947382,17.615209339115133,40.77547482142922,10.0,Шу пуэр
3.4579379430046524,7.674708390230996,11.949641611111648,59.282541027638395,6.080607775620521,Да Хун Пао
3.7998008997423467,6.122243704504804,17.647599366713134,21.03187012078129,6.6227095082700185,Шу пуэр
2.9512002238365276,12.774542446123595,11.614016563888942,124.96560232494294,3.5705370361384854,Тегуань инь
4.247037302688971,6.523122003168333,13.368421027689989,73.34147545371866,5.1736568231710915,Да Хун Пао
3.901942572347129,7.207757591684748,12.955175137137953,74.03774997605854,5.938334680793459,Да Хун Пао
3.5870121189450606,6.738381628223192,16.394287607164234,12.155326493283145,10.0,Шу пуэр
4.699269975449291,12.754383843260365,18.641668013573174,124.95892981777119,3.6674033392284873,Шэн пуэр
4.104268277834108,12.600944221744145,18.113260240945745,154.92433396349998,4.025262831098391,Шэн пуэр
4.111486978695146,10.756771290529294,15.18264145770497,66.24426580308858,7.396091569244744,Да Хун Пао
3.9567333168574237,10.604608990510597,20.038205995913643,168.35688489911678,4.024549832403988,Шэн пуэр
3.4653503362103195,6.378524323955064,19.711431242959492,42.38946675744461,9.789366555669705,Шу пуэр
3.9963635478473467,10.951479494416628,16.253898680862715,143.78673971888588,5.077478542719684,Шэн пуэр
3.637404979932142,7.180435947858628,14.545911509726778,74.00419915565354,5.887836099889416,Да Хун Пао
2.8083366455269974,10.104782680732892,9.385833563330847,136.49969475513126,4.472014566490134,Тегуань инь
2.6929507522134406,12.020566900009186,9.118695156860515,124.18296426970858,3.450317278043813,Тегуань инь
3.3008273475913814,11.1743844871092,7.568218151791738,99.52887521697652,1.6219907231521338,Тегуань инь
2.894359934853531,12.694523794601702,9.114928576215632,123.04195915346669,2.635561747735539,Тегуань инь
2.7241643141995167,14.108244768241175,10.524071624148762,102.5688073089857,2.7707073464476917,Тегуань инь
3.0350057427422183,11.573669523882568,9.49324486210397,93.19938732947884,2.237676541972348,Тегуань инь
3.5510740584963942,11.395906737386436,11.032595144202903,121.81766923949193,1.1923031402250672,Тегуань инь
4.186978909585472,8.904054835815922,14.170742763205176,75.45197574934254,6.69641189082277,Да Хун Пао
2.8488153770613764,6.556904826282501,20.190878076975473,32.597976862691866,9.013355591543673,Шу пуэр
3.883096060948963,10.314875275280544,17.153669751943614,139.71526100478707,3.166404116930104,Шэн пуэр
3.528922350382194,10.593979362076512,18.670311236840472,177.81063038236954,5.196816709096124,Шэн пуэр
4.2802620858379665,11.440890608680043,19.652597886863123,149.66222505727973,4.067181109653982,Шэн пуэр
3.6387741336084893,11.444388500016457,10.198069642014401,118.35398727554724,4.044872812454427,Тегуань инь
4.180873720502806,10.711472702918565,16.008679498249265,144.67059693682492,5.4697237645085455,Шэн пуэр
3.331773750773676,5.604115568520596,21.538472416074256,18.89628751597207,10.0,Шу пуэр
3.512948986136106,7.806287248853823,14.510386703512033,64.29362418850319,5.352589794298383,Да Хун Пао
2.8502113204382544,8.412491332102519,12.425037673663201,121.04879371492238,1.0,Тегуань инь
4.12384873166234,14.510250171515032,17.96675047605052,124.13517805815702,4.561661807802736,Шэн пуэр
3.723649671957495,5.494919195691485,21.464855619525675,34.39886594764177,10.0,Шу пуэр
4.1086978185246235,12.479486961995617,14.683500674504145,144.39614979900375,3.4783796626418404,Шэн пуэр
3.2438722332237764,7.153783294910952,19.458212745858127,59.375296984880094,8.84538924138009,Шу пуэр
3.3957429763419444,5.737541175440131,21.921468615188928,23.60657138351876,9.261420412729969,Шу пуэр
3.843689094303165,9.760441363627008,13.587108483178922,94.67889295497447,5.834349524315979,Да Хун Пао
2.4951390685152584,14.119341400159849,9.858639236695858,116.96875131915894,2.8463148956379825,Тегуань инь
3.9733059850724426,9.104990486399007,20.444548294356004,144.69854791062076,4.441358692529949,Шэн пуэр
3.5531893930762695,7.118526993482747,11.732457949160544,76.51449140934844,8.492738866638518,Да Хун Пао
4.333842301274302,12.741590748784043,19.68529439838961,137.6058099871899,5.059753610818235,Шэн пуэр
4.517803016905472,10.455385949283633,14.478298569266922,72.58490074725958,6.051651714447315,Да Хун Пао
3.482783976601016,7.991192142370129,14.540970772220398,85.98472851053518,7.42953197456844,Да Хун Пао
3.8722337188849765,9.904237537438412,20.937481063847116,164.8834575141697,4.086510790787295,Шэн пуэр
3.7940294987280243,7.164431666313366,12.164582050999481,82.04903424519051,4.265614237551099,Да Хун Пао
3.1527606103299735,6.992145111663049,18.87305714914986,41.53384989471124,8.492599423599575,Шу пуэр
3.2270711282761155,7.648695687122798,11.275898338294695,108.87519202603778,7.350170051262012,Да Хун Пао
3.669638125750728,4.30760182393371,20.340353886383866,35.36466452205626,9.496120708088785,Шу пуэр
3.1459997664598225,5.2943283674326835,16.094368939903504,18.294931353774764,9.826407309893257,Шу пуэр
3.77489343232237,5.54572657502793,17.830778755127525,47.44514551511097,8.001976406706122,Шу пуэр
4.01175580416337,6.067541818211277,20.977337048934615,44.159342968162704,8.719931373119124,Шу пуэр
3.130327093063757,11.725459441585754,7.931383896651202,105.26970870254549,4.487398289685863,Тегуань инь
3.927581270301255,12.153413241654755,18.359518515397134,139.2836807226719,4.827252651140502,Шэн пуэр
3.7634175736724598,3.5369982644079885,20.39676232125288,39.4135161817517,9.107105030009471,Шу пуэр
3.75860001512364,6.141477671007067,22.04819767968205,42.97867931022275,9.480334295881379,Шу пуэр
3.2823825433976075,5.618879155420091,22.198383111095627,18.928126785845087,10.0,Шу пуэр
3.3553302563891236,6.23822371152481,20.14083825465458,49.38513357394231,9.550924380893541,Шу пуэр
4.133803178027615,11.718385769536855,17.55527928226523,129.6732182359368,3.985665995488089,Шэн пуэр
3.9525978629054292,9.498275512795477,14.35423966001006,87.87643960958897,6.610841031136689,Да Хун Пао
3.393915577515907,7.208210420904658,20.175735274161454,47.38445367907055,10.0,Шу пуэр
4.007318769760063,7.700409828473919,16.128418977716017,80.1199104432322,6.4878833420195665,Да Хун Пао
3.553178410084657,8.862814136248842,23.617829084165542,32.143408321881466,8.300978146896073,Шу пуэр
3.7789961423561595,10.000641656338997,15.471466720560327,94.41640229180325,6.3847233145852345,Да Хун Пао
3.499746887336909,7.823691105708317,19.716919152733535,153.03054012847525,4.868176779726668,Шэн пуэр
3.2514379703683143,12.943538117062987,7.7732239161563035,113.52990842640735,3.0372278364215766,Тегуань инь
3.6398532986591934,8.444617972561069,18.61613260765078,32.31907871021309,6.813558021249433,Шу пуэр
3.6130843357086118,6.9578328729865895,20.31446568687239,36.11186111027375,10.0,Шу пуэр
3.948653022366705,12.03732054509278,18.925678430132233,143.97976520116976,3.7355812872752963,Шэн пуэр
4.024929666097437,8.398582679915444,14.37166915503783,88.92035317055276,7.29934693055354,Да Хун Пао
4.183363987557626,7.326454068834465,21.80073183376266,156.18685668986313,3.9747057344350476,Шэн пуэр
3.8624329468860497,10.082041082598339,15.457590323216275,151.41418288821674,2.110147340969881,Шэн пуэр
3.880448834286595,11.056660601022207,19.34352675951337,90.64492798456814,5.767149283884415,Да Хун Пао
2.9509671304426464,12.690078803728447,9.59779069096234,65.27380762177825,1.9417189491623628,Тегуань инь
2.8547491699999266,8.268629815215675,9.975830698423465,118.35408822458565,2.286446018629645,Тегуань инь
3.4973615931543285,7.353233638503821,19.060326983002547,50.16227263137091,6.627804471936486,Шу пуэр
3.762963081224456,6.990364492847593,17.76534479589745,22.694876254003592,9.260754384141167,Шу пуэр
2.736554289921375,12.599526670712859,9.556927768538399,119.9712022023548,5.281632877276062,Тегуань инь
3.682332196123915,14.507156212194282,15.5590588415429,66.0751380381646,5.536555386374603,Да Хун Пао
3.187677118190201,9.89038705332933,9.49496533139407,138.21284743392752,2.413414914929099,Тегуань инь
3.129246300902365,12.472948605264849,13.129436043339808,100.46021824748303,4.0455322747896805,Тегуань инь
4.11369203606278,9.17004598527535,14.973637094298567,95.13649705601009,4.664279490695431,Да Хун Пао
4.086304498727509,9.408893037097439,16.117105632283632,75.06620194499934,5.21024391987522,Да Хун Пао
4.051870427232275,5.55198270395581,13.050974132761922,90.56022611482481,6.409751219623289,Да Хун Пао
4.373446475059357,9.527113929946776,19.303179689639045,147.5882759680304,1.985285519066585,Шэн пуэр
4.171365106375619,7.978100142145137,16.656957621583462,83.84951571622294,5.57244551867048,Да Хун Пао
2.729121846573892,12.356022147495334,6.588695567968966,137.362616370317,2.1391583214764296,Тегуань инь
4.266412576192868,10.830582083777927,19.734107053361775,167.7929746240786,4.281206455922905,Шэн пуэр
3.1688034093885014,4.605626658728287,20.784021874731515,30.692220690270076,10.0,Шу пуэр
4.101283898385535,8.811563062684025,17.13354889862133,155.66737841075854,4.758079986940091,Шэн пуэр
3.2380041705599774,11.466172283637524,11.478825344601894,124.6717925145516,2.939748153598713,Тегуань инь
2.7031385639904406,12.097836453702689,11.398393463389775,111.63406668757177,1.0,Тегуань инь
4.466507257450395,10.080421241007535,20.4550673872516,159.8136500400481,5.122559870149349,Шэн пуэр
4.269302993176654,10.134350000886547,19.944019136756147,103.42493879330567,3.7544498347993143,Шэн пуэр
3.6242245368645243,9.07412403662852,12.447051183703273,61.28558301284311,6.347934477182711,Да Хун Пао
3.1775701958546856,5.724553422828817,20.114820142876315,45.805880940936156,7.447492526699945,Шу пуэр
3.673231705160376,9.643256949880213,12.710279386725341,63.41247226771823,5.831157414797034,Да Хун Пао
2.6485300113523973,9.30889050559103,8.213738756830274,132.35629697814272,1.440616764694391,Тегуань инь
3.885647934339054,13.408753039289575,19.489552567597315,141.05744343531745,3.0379228699284004,Шэн пуэр
3.890677465545638,9.331860072916195,16.041765642004947,76.58351681627985,5.85796039176706,Да Хун Пао
2.7557874470046375,4.868932005384939,16.158168148209636,48.74662203486615,8.50677815449409,Шу пуэр
3.7923082818956977,6.6215446710385155,13.030538476902013,93.11513642669581,6.070994715424948,Да Хун Пао
4.288830176886981,11.753836090760986,20.025189986862458,156.9422346942188,3.3798015454460844,Шэн пуэр
3.0202737208466672,12.590391870685398,11.325331940770967,120.5836981035219,3.43751224861987,Тегуань инь
3.7895631461240087,11.169776281485975,19.131966603836492,139.1182602262885,4.614644048081822,Шэн пуэр
3.2251353587419374,15.111655759930066,8.561039533430419,104.77398141406776,2.5855269341641414,Тегуань инь
3.7863325619736377,10.980667225255,14.40170059455186,71.25509174503898,5.733602924807491,Да Хун Пао
3.4241355661046504,5.901117240834748,18.716914558434308,43.849880960683926,9.651540620643958,Шу пуэр
3.7145318191444825,9.766562947077757,18.835348643614534,142.18239570552964,6.106240297703333,Шэн пуэр
3.54039715036945,9.019443752740827,14.278223479523184,59.616841311154765,6.937522921749758,Да Хун Пао
3.190280894133546,6.680347796390457,17.379406500469123,41.418887994365505,9.811735709996501,Шу пуэр
4.380568694581933,11.399838036589014,19.64693010190122,137.180013477248,4.4287477874535455,Шэн пуэр
3.6689939220549275,5.944501474648468,18.87910106239385,23.83658006699012,8.11876155256395,Шу пуэр
3.9143814170242925,8.790720038441341,12.28564719244514,84.2585900176321,4.102064481498504,Да Хун Пао
2.7558681815256367,12.817956608785853,10.904667901286277,133.41319992770116,3.485161112545738,Тегуань инь
2.8780754950846155,8.859745223446453,8.117755808150083,118.80405654214788,3.2027750482523674,Тегуань инь
2.8227878958109542,14.57978611189111,10.116548661870894,97.0392711411494,1.877231567729005,Тегуань инь
4.0634647997884,10.76046240437972,17.766040992490446,126.75701728178599,3.5118912246613982,Шэн пуэр
2.8850438036592037,12.651459337071918,11.90410730627978,127.36150063490729,2.7433458836002473,Тегуань инь
3.581028630259186,4.734475654383957,20.829232570053406,42.376720757496024,8.966396560043858,Шу пуэр
3.282169414917364,10.223657258829173,6.994993087918206,150.7313347629493,3.6339103777337423,Тегуань инь
2.3849483696906932,12.124886043239002,12.0983472428827,109.31846937181592,2.3494363795944078,Тегуань инь
3.8371220043234167,8.024392973653253,15.97449470596682,72.64306758959434,6.356756290308358,Да Хун Пао
4.185028382673987,11.10982673974557,18.62361628589784,127.71388003999932,3.5739144297689345,Шэн пуэр
3.201074412199283,4.6885011265328504,20.954070254452915,32.60710346656661,10.0,Шу пуэр
2.4818038730422955,11.734448375567364,11.076068879856502,129.998590029143,3.8402201626941976,Тегуань инь
3.418721560952658,3.29879507499269,16.561677732247908,71.817151039505,7.477800724808572,Шу пуэр
3.0475619073230145,11.879484288783239,12.495899970118863,118.23583716862319,5.809210861229503,Тегуань инь
2.641248106323288,12.059007767177269,11.428792965261318,108.70662124157069,3.1103957256122183,Тегуань инь
3.1020811690044354,7.348601268961538,22.218339622984264,33.0616642551313,9.697488311921,Шу пуэр
2.8910838460304786,10.741925228558257,9.41244215969574,103.08328852662429,3.4325944517261524,Тегуань инь
3.8897666581410872,9.472655044365245,17.19303492555232,138.3206474865253,3.934171211326077,Шэн пуэр
4.0521393156526795,10.687227699148112,19.827694771624476,150.3583597741138,4.579269811898811,Шэн пуэр
4.388248169001553,13.556050252016789,16.676199556800377,139.36542911491102,3.1451650830672166,Шэн пуэр
3.6726639529999683,5.678420695774998,19.100059236270702,34.534340606601376,8.355791749613552,Шу пуэр
3.0311346963980452,5.976710217413541,21.28911682396796,36.07657148400397,9.011716417719365,Шу пуэр
3.286558052080862,10.385812766294576,9.910543473990359,67.72253596384422,6.656818526720137,Да Хун Пао
4.105090373051567,8.95233080834716,21.471996965526788,159.56495198990717,2.2709288532577485,Шэн пуэр
3.8695134511277214,11.13258187098595,16.156545305925075,148.37327863321306,4.187141986770215,Шэн пуэр
2.6093461479413045,13.39920763691114,8.91300898413473,137.04073025333142,3.340209976868338,Тегуань инь
3.4094196289509484,11.781417873053806,17.01974136624063,93.34019380658523,6.701350838344826,Да Хун Пао
3.512076950600139,6.227874078499848,20.970187736994227,40.20847313998767,8.22591411501795,Шу пуэр
2.7008259517195556,13.063631381028038,11.62520257550729,132.76928362267182,3.494556655322853,Тегуань инь
3.249182865546264,4.713222188584482,17.566563163227187,39.57875387343952,9.608451736429679,Шу пуэр
3.3478684158715275,6.351473456663591,22.087486795440988,24.290692804242845,9.323990256272145,Шу пуэр
4.294512910834851,9.728524096191574,18.72554659632749,180.96933063739328,6.153467927170878,Шэн пуэр
4.451760406545679,10.681375545062414,22.355138899750823,142.0498475938075,3.552536361793518,Шэн пуэр
3.867810172973204,3.804223659285261,21.4497093431124,41.47002871149074,8.726296004182231,Шу пуэр
3.5041279668450205,10.608837742683821,12.660637143855594,84.87327078236876,7.190600678867918,Да Хун Пао
2.639883513865177,4.504614213110395,22.844212699847112,75.06767678758249,9.790340581784704,Шу пуэр
3.315112073542368,5.300460274079727,20.781450052177792,58.44063576475156,9.815316072171633,Шу пуэр
3.4805336673962746,12.364151145296148,8.772046397214206,111.22688797600499,3.3520344718029245,Тегуань инь
4.3926951439501485,10.287347664060924,18.90303219905869,125.830581002126,1.9177587563701257,Шэн пуэр
3.7901897707528316,4.980669151954189,18.45097987697321,33.22073530219737,7.963418025130343,Шу пуэр
3.2598563924797457,8.705224612580038,12.475608137925501,74.34210687816393,4.414396625399744,Да Хун Пао
2.744086821727926,9.525187544934033,10.930160419000613,126.63818436306079,3.3788426034583945,Тегуань инь
3.192998038406713,13.92100034982957,5.35928797522771,125.03761885399535,1.7720001191775026,Тегуань инь
3.8614120058061587,9.43811804952097,16.10528883523112,67.91422750080812,7.458170807479109,Да Хун Пао
2.8014222176800048,13.147560859615853,7.687304679469334,143.4215730270536,2.8487523532536243,Тегуань инь
4.605504411858032,12.070914424718243,18.072510124404925,117.51657080584786,4.313165607332349,Шэн пуэр
4.223048598590581,9.415210144285126,12.189269574636336,87.31987056206881,6.203206933393905,Да Хун Пао
3.8833698657132887,9.980859305251998,17.68100460765346,158.6424557580236,4.846173463027863,Шэн пуэр
2.8411681717901778,13.198053425364172,5.505462889318289,112.75814761913033,4.5518801201224885,Тегуань инь
3.5509119635428434,5.53038031859847,16.68332886883551,53.83959584181779,9.446661515278903,Шу пуэр
2.602082184678131,10.49993614929107,11.403327296179134,121.9654067429013,2.5109225318810764,Тегуань инь
